"CODE","LOCATION","TYPE","RATING (MAX = 5)","Address","Description","Long Description","Tags_Creation_Description","Ticket Info","image_path","open_time","close_time","coordinate","tags","image_url"
"MA011","Tan Dinh Market","Market",4.0,"Nguyen Huu Cau Street, Tan Dinh Ward, District 1, Ho Chi Minh City, Vietnam","A bustling market known for fabrics, food, and local goods.","Tan Dinh Market is a vibrant traditional market offering a wide array of goods, from fresh produce and seafood to clothing, fabrics, and household items. The market is a sensory experience, with the sounds of vendors hawking their wares and the aromas of Vietnamese street food filling the air. It is smaller and less touristy than Ben Thanh Market, offering a more authentic glimpse into local life. Shoppers can find unique souvenirs and experience the energy of a traditional Vietnamese market.","",0.0,"https://ak-d.tripcdn.com/images/0HJ5f12000h0g8u6123BB.jpg","0:00","23:59","10.789876, 106.690026","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014878/MA011.jpg"
"EN106","Galaxy Cinema Tan Binh","Entertainment",4.5,"246 Nguyễn Hồng Đào, Ward 13, Tân Bình, Thành phố Hồ Chí Minh, Vietnam","A modern cinema showing both local and international films.","Galaxy Cinema Tan Binh offers a modern movie-going experience with comfortable seating, state-of-the-art sound systems, and large screens. It screens a variety of Vietnamese and international films, catering to a diverse audience. The cinema complex also typically includes concessions stands selling snacks and drinks. It's a popular entertainment destination for locals and tourists alike.","",0.0,"https://ak-d.tripcdn.com/images/0HJ6512000ikmsxph390F.jpg","0:00","23:59","10.79054, 106.640677","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014879/EN106.jpg"
"LC036","Tue Thanh Assembly Hall","Local",4.4,"678 Nguyen Trai Street, Ward 11, District 5, Ho Chi Minh City, Vietnam","A historic Chinese assembly hall dedicated to the sea goddess Mazu.","Tue Thanh Assembly Hall, also known as Ong Bon Pagoda, is a beautifully preserved Chinese temple dedicated to the sea goddess Mazu. The hall features intricate carvings, ornate decorations, and a peaceful courtyard. It serves as a cultural and religious center for the Chinese community in Ho Chi Minh City. Visitors can admire the traditional architecture and learn about the history and customs of the Chinese-Vietnamese community.","",0.0,"https://ak-d.tripcdn.com/images/100g0j000000alvsx0921.jpg","0:00","23:59","10.753313, 106.661176","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014883/LC036.jpg"
"LC037","Dinh Co Temple","Local",4.1,"Long Hai Town, Long Dien District, Ba Ria - Vung Tau, Vietnam","A temple with stunning views of the ocean.","Dinh Co Temple, located in Long Hai, is a colorful and ornate temple perched on a cliff overlooking the ocean. This temple is dedicated to a local sea goddess and is believed to bring good fortune and protection to fishermen and sailors. It attracts a large number of pilgrims and tourists throughout the year. The temple features intricate carvings, vibrant colors, and a serene atmosphere, offering panoramic views of the sea.","",0.0,"https://ak-d.tripcdn.com/images/0HJ7112000gfgfz0uA1ED.jpg","0:00","23:59","10.38659, 107.234217","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014885/LC037.jpg"
"EN107","Trung Tam Van Hoa Quan 12","Entertainment",4.4,"Duong So 12, Tan Thoi Hiep Ward, District 12, Ho Chi Minh City, Vietnam","A cultural center in District 12.","Trung Tam Van Hoa Quan 12 is a cultural center providing cultural activities and performances. These include theatrical productions, musical performances and art exhibitions. It serves as a place for local artists to showcase their work and entertain the public. The center is also involved in preserving and promoting traditional Vietnamese culture.","",0.0,"https://ak-d.tripcdn.com/images/0HJ3612000iiy0o5w849D.jpg","0:00","23:59","10.85546, 106.607708","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014886/EN107.jpg"
"EN108","Ho Chi Minh City | I See Stars Concert","Entertainment",3.6,"7 Nguyen Tat Thanh, Ward 12, District 4, Ho Chi Minh City, Vietnam","A concert featuring the band I See Stars in Ho Chi Minh City.","This is an entertainment event featuring the American electronicore band I See Stars. Concerts are a popular form of entertainment for both locals and tourists, offering a lively and engaging experience. The specific venue in Ho Chi Minh City will vary, so it's important to check the event details for the exact location and timings. Enjoy the music and the energetic atmosphere!","",0.0,"https://ak-d.tripcdn.com/images/0102g12000dx0yqewB9BE.jpg","0:00","23:59","10.792791, 106.730422","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014888/EN108.jpg"
"EN109","EMES Escape Room","Entertainment",4.4,"107/3 Pasteur, Phường 8, Quận 3, Ho Chi Minh City, Vietnam","An escape room offering immersive puzzle-solving experiences.","EMES Escape Room offers a variety of themed rooms designed to challenge and entertain participants. Teams work together to solve puzzles, find clues, and escape within a set time limit. It is a great activity for friends, families, or team-building exercises. Expect an engaging and stimulating adventure that tests your problem-solving skills.","",0.0,"https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg","0:00","23:59","10.826937, 106.679088","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014889/EN109.jpg"
"EN110","Rin Rin Park - Japanese Rock Park","Entertainment",5.0,"Đường Nguyễn Văn Quá, Đông Hưng Thuận, District 12, Ho Chi Minh City, Vietnam","A Japanese-style garden featuring rock formations and serene landscaping.","Rin Rin Park is a meticulously designed Japanese garden, featuring rock gardens, koi ponds, and traditional Japanese landscaping. It provides a tranquil escape from the bustling city. Visitors can stroll through the park, admire the carefully arranged stones, and enjoy the peaceful atmosphere. It's a great place for relaxation and photography.","",0.0,"https://ak-d.tripcdn.com/images/0100t12000f6u4fqvD43B.jpg","0:00","23:59","10.85831, 106.585199","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014891/EN110.jpg"
"EN111","Jinzo Escape Saigon","Entertainment",4.6,"106/43 Nguyễn Văn Trỗi, Phường 8, Phú Nhuận, Ho Chi Minh City, Vietnam","An escape room venue providing immersive puzzle-solving adventures in Saigon.","Jinzo Escape Saigon offers a range of intricately designed escape rooms that challenge players to solve mysteries and complete objectives within a time limit. Each room is themed and features unique puzzles and scenarios. It is a fun and engaging activity for groups of friends, families, or colleagues looking for a thrilling experience. Teamwork and problem-solving are key to escaping successfully.","",0.0,"https://ak-d.tripcdn.com/images/0HJ3p12000iau1bop4D9A.jpg","0:00","23:59","10.811346, 106.679347","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014893/EN111.jpg"
"EN112","Song Be Golf Resort","Entertainment",4.5,"77 Đại lộ Bình Dương, Lái Thiêu, Thuận An, Bình Dương, Vietnam (Near Ho Chi Minh City)","A golf resort offering golfing and recreational activities.","Song Be Golf Resort, located just outside Ho Chi Minh City, provides a full range of golfing and recreational facilities. The resort features well-manicured courses, driving ranges, and clubhouses. It is a popular destination for golf enthusiasts and those seeking a relaxing getaway. Visitors can enjoy a day on the green or take advantage of the other amenities, such as restaurants and swimming pools.","",0.0,"https://ak-d.tripcdn.com/images/0HJ3d12000hakfyh075E6.jpg","0:00","23:59","10.925085, 106.706028","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014894/EN112.jpg"
"EN113","Rosemary Massage","Entertainment",4.7,"11A Đ. Số 41, Thảo Điền, District 2, Ho Chi Minh City, Vietnam","A massage spa providing relaxation and therapeutic treatments.","Rosemary Massage offers a variety of massage therapies designed to promote relaxation and well-being. Their skilled therapists provide treatments tailored to individual needs, helping to relieve stress and muscle tension. The spa provides a comfortable and tranquil environment where guests can unwind and rejuvenate. It is a perfect place to escape the city's hustle and bustle and indulge in some self-care.","",0.0,"https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg","0:00","23:59","10.350614, 107.090208","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014896/EN113.jpg"
"EN114","Prive Nails - Luxury Nail Salon & Massage","Entertainment",4.9,"12 Đ. Số 26, An Phú, District 2, Ho Chi Minh City, Vietnam","A luxury nail salon and massage spa offering premium beauty and relaxation services.","Prive Nails offers high-end nail care and massage services in a luxurious setting. The salon provides manicures, pedicures, and other nail treatments using premium products. In addition to nail services, Prive Nails also offers a range of massage therapies designed to relax and rejuvenate the body and mind. The salon offers a sophisticated and pampering experience.","",0.0,"https://ak-d.tripcdn.com/images/0ww6c12000cndf2op2757.jpg","0:00","23:59","10.771294, 106.69229","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014897/EN114.jpg"
"EN115","CGV","Entertainment",4.2,"CGV Cinema CT Plaza, 60A Trường Sơn, Phường 2, Tân Bình, Ho Chi Minh City, Vietnam","A popular cinema chain screening both local and international movies.","CGV Cinemas is a widespread cinema chain in Vietnam, offering a comfortable and modern movie-watching experience. They screen a wide variety of both local Vietnamese and international films, catering to diverse tastes. The cinemas are equipped with comfortable seating, high-quality sound systems, and large screens. It's a great option for a casual night out or for catching the latest blockbuster.","",0.0,"https://ak-d.tripcdn.com/images/0HJ1112000infkwydCB89.jpg","0:00","23:59","10.730044, 106.704346","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014899/EN115.jpg"
"LC038","Pho Quang Buddhist Temple","Local",3.5,"64/3 Huỳnh Văn Bánh, Phường 15, Phú Nhuận, Ho Chi Minh City, Vietnam","A Buddhist temple providing a place for worship and reflection.","Pho Quang Temple is a serene Buddhist temple where locals and visitors can come to worship and find peace. The temple features traditional Vietnamese architecture, intricate decorations, and statues of Buddha. The tranquil atmosphere makes it a good place for meditation and reflection. Visitors can observe the rituals, appreciate the art, and experience the spiritual atmosphere.","",0.0,"https://ak-d.tripcdn.com/images/0HJ3n12000ida4nqfDF00.jpg","0:00","23:59","10.805083, 106.66866","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014900/LC038.jpg"
"EN116","Phu Nhuan Cultural Park","Entertainment",3.7,"Hoàng Minh Giám, Phường 9, Phú Nhuận, Ho Chi Minh City, Vietnam","A public park offering recreational space and cultural activities.","Phu Nhuan Cultural Park is a local park offering a space for recreation and leisure activities. It provides a green space in the urban environment, ideal for walking, jogging, or simply relaxing. The park sometimes hosts cultural events and performances, adding to its appeal. It's a great place for families, individuals, and tourists to enjoy the outdoors and engage in community activities.","",0.0,"https://ak-d.tripcdn.com/images/0HJ5412000gffwqxp3D8C.jpg","0:00","23:59","10.803155, 106.691213","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014901/EN116.jpg"
"EN117","Massage Nguyet Lau","Entertainment",3.8,"64 Nguyen Thai Binh Street, District 1, Ho Chi Minh City, Vietnam","Massage Nguyet Lau is a massage spa offering various relaxation and therapeutic treatments.","Massage Nguyet Lau provides a range of massage services designed to promote relaxation and well-being. The spa is known for its skilled therapists and tranquil atmosphere. Customers can choose from different massage styles and therapies to suit their individual needs. It's a popular spot for both locals and tourists looking to unwind and rejuvenate after a long day of exploring the city. The spa aims to provide a serene and comfortable environment for its clients.","",0.0,"https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg","0:00","23:59","10.778025, 106.681025","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762014902/EN117.jpg"
